env_id,H,W,density,planner_A,planner_B,method,kmax,transfer_success_at_k,transfer_auc_s_at_k,overlap_topk,kendall_tau,calls_A,time_A,calls_B,time_B
2,20,20,0.1,theta_star,dfs,shap,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,1.0,500,2.791845330968499,500,1.2436182899400592
2,20,20,0.1,theta_star,dfs,lime,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,0.3333333333333333,500,3.991292550228536,500,1.6478097080253065
2,20,20,0.1,theta_star,dfs,rand,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,-0.6666666666666666,0,0.00010976102203130722,0,6.907526403665543e-05
2,20,20,0.1,theta_star,dfs,geodesic,4,"{1: 0, 2: 1, 3: 1, 4: 1}",0.75,1.0,1.0,0,0.0003506150096654892,0,0.0002900180406868458
3,20,20,0.1,a_star,dijkstra,shap,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,400,0.11387305427342653,400,1.2939648851752281
3,20,20,0.1,a_star,dijkstra,lime,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,500,0.08761602081358433,500,0.9068803819827735
3,20,20,0.1,a_star,dijkstra,rand,3,"{1: 0, 2: 1, 3: 1}",0.6666666666666666,1.0,0.3333333333333333,0,0.00010887999087572098,0,7.924577221274376e-05
3,20,20,0.1,a_star,dijkstra,geodesic,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,0,0.00034624524414539337,0,0.00028766831383109093
3,20,20,0.1,a_star,bfs,shap,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,400,0.115755220875144,400,1.0182827692478895
3,20,20,0.1,a_star,bfs,lime,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,0.3333333333333333,500,0.09036966366693377,500,0.8215443319641054
3,20,20,0.1,a_star,bfs,rand,3,"{1: 0, 2: 1, 3: 1}",0.6666666666666666,1.0,-0.3333333333333333,0,0.0001033698208630085,0,7.9308170825243e-05
3,20,20,0.1,a_star,bfs,geodesic,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,0,0.00033312197774648666,0,0.00029502203688025475
3,20,20,0.1,a_star,dfs,shap,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,400,0.11757617490366101,400,0.07142313988879323
